,Date,SNP500_High_x,SNP500_Low_x,Bitcoin_High,Bitcoin_Low,Oil_High,Oil_Low,Gold_High,Gold_Low,SNP500_High_y,SNP500_Low_y,Interest
1251,01/29/2018,66.46,64.98,"8,615.8","8,454.0",66.46,64.98,"1,353.40","1,338.00",66.46,64.98,1.79
1252,01/26/2018,66.35,64.91,"8,578.8","8,135.0",66.35,64.91,"1,358.20","1,347.70",66.35,64.91,1.79
1253,01/25/2018,66.66,65.08,"9,045.9","8,054.7",66.66,65.08,"1,367.50","1,343.40",66.66,65.08,1.79
1254,01/24/2018,66.05,64.34,"8,747.2","8,435.3",66.05,64.34,"1,363.40","1,342.00",66.05,64.34,1.79
1255,01/23/2018,64.88,63.7,"8,794.1","8,568.8",64.88,63.7,"1,343.90","1,333.30",64.88,63.7,1.79
1256,01/22/2018,64.14,63.17,"8,902.8","8,607.3",64.14,63.17,"1,337.60","1,331.40",64.14,63.17,1.79
1257,01/19/2018,63.77,62.85,"8,718.6","7,866.5",63.77,62.85,"1,339.40","1,329.60",63.77,62.85,1.79
1258,01/18/2018,64.35,63.47,"8,090.1","7,919.1",64.35,63.47,"1,334.80","1,326.90",64.35,63.47,1.79
1259,01/17/2018,64.17,63.31,"8,124.1","7,775.4",64.17,63.31,"1,345.20","1,329.60",64.17,63.31,1.79
1260,01/16/2018,64.89,63.39,"7,939.1","7,486.8",64.89,63.39,"1,346.50","1,335.00",64.89,63.39,1.79
1261,01/15/2018,64.89,64.11,"7,999.0","7,545.9",64.89,64.11,"1,345.00","1,332.10",64.89,64.11,1.79
1262,01/12/2018,64.5,63.06,"8,156.4","7,604.0",64.5,63.06,"1,342.00","1,324.10",64.5,63.06,1.79
1263,01/11/2018,64.77,63.43,"8,253.4","7,252.3",64.77,63.43,"1,326.50","1,319.20",64.77,63.43,1.79
1264,01/10/2018,63.67,63.09,"7,458.5","7,189.4",63.67,63.09,"1,329.50","1,312.40",63.67,63.09,1.79
1265,01/09/2018,63.48,61.8,"7,924.0","6,998.6",63.48,61.8,"1,322.80","1,312.30",63.48,61.8,1.79
1266,01/08/2018,61.97,61.34,"8,293.3","7,720.4",61.97,61.34,"1,324.80","1,318.00",61.97,61.34,1.79
1267,01/05/2018,62.04,61.09,"8,225.3","7,856.5",62.04,61.09,"1,325.90","1,318.50",62.04,61.09,1.79
1268,01/04/2018,62.21,61.59,"8,323.9","7,674.0",62.21,61.59,"1,329.30","1,310.00",62.21,61.59,1.79
1269,01/03/2018,61.97,60.28,"8,058.3","6,893.1",61.97,60.28,"1,324.50","1,311.50",61.97,60.28,1.79
1270,01/02/2018,60.74,60.1,"7,518.9","6,802.6",60.74,60.1,"1,322.30","1,310.80",60.74,60.1,1.79
1271,12/29/2017,60.51,59.82,"6,466.6","6,157.8",60.51,59.82,"1,308.80","1,307.00",60.51,59.82,1.0
1272,12/28/2017,59.94,59.44,"6,206.0","5,990.0",59.94,59.44,"1,299.50","1,299.50",59.94,59.44,1.0
1273,12/27/2017,59.93,59.33,"6,011.3","5,799.1",59.93,59.33,"1,293.20","1,286.00",59.93,59.33,1.0
1274,12/26/2017,60.01,58.32,"6,019.8","5,745.5",60.01,58.32,"1,288.40","1,277.70",60.01,58.32,1.0
1275,12/22/2017,58.5,57.87,"5,838.2","5,708.2",58.5,57.87,"1,280.40","1,268.40",58.5,57.87,1.0
1276,12/21/2017,58.38,57.63,"5,899.2","5,605.0",58.38,57.63,"1,272.50","1,266.00",58.38,57.63,1.0
1277,12/20/2017,58.12,57.44,"5,844.2","5,478.7",58.12,57.44,"1,271.40","1,264.40",58.12,57.44,1.0
1278,12/19/2017,57.64,57.16,"5,530.8","5,370.0",57.64,57.16,"1,268.60","1,262.30",57.64,57.16,1.0
1279,12/18/2017,57.78,56.82,"5,396.3","5,319.5",57.78,56.82,"1,267.00","1,255.30",57.78,56.82,1.0
1280,12/15/2017,57.49,56.94,"5,336.6","5,195.9",57.49,56.94,"1,264.50","1,255.20",57.49,56.94,1.0
1281,12/14/2017,57.22,56.09,"5,322.9","5,188.9",57.22,56.09,"1,261.60","1,252.80",57.22,56.09,1.0
1282,12/13/2017,57.83,56.55,"5,332.5","5,234.4",57.83,56.55,"1,259.70","1,242.30",57.83,56.55,1.0
1283,12/12/2017,58.56,56.85,"5,318.1","5,225.4",58.56,56.85,"1,247.90","1,238.30",58.56,56.85,1.0
1284,12/11/2017,58.08,56.91,"5,469.3","5,159.3",58.08,56.91,"1,253.40","1,242.40",58.08,56.91,1.0
1285,12/08/2017,57.79,56.54,"5,528.2","5,137.4",57.79,56.54,"1,254.40","1,244.40",57.79,56.54,1.0
1286,12/07/2017,56.78,55.82,"5,589.6","5,346.8",56.78,55.82,"1,266.80","1,245.80",56.78,55.82,1.0
1287,12/06/2017,57.57,55.87,"5,594.4","5,291.4",57.57,55.87,"1,271.80","1,264.80",57.57,55.87,1.0
1288,12/05/2017,57.92,57.08,"5,370.2","5,170.2",57.92,57.08,"1,279.80","1,263.20",57.92,57.08,1.0
1289,12/04/2017,58.34,57.35,"5,308.2","5,189.8",58.34,57.35,"1,280.50","1,273.50",58.34,57.35,1.0
1290,12/01/2017,58.88,57.29,"5,327.0","5,240.2",58.88,57.29,"1,292.50","1,274.20",58.88,57.29,1.0
1291,11/30/2017,57.98,56.82,"5,282.4","5,192.1",57.98,56.82,"1,288.40","1,273.10",57.98,56.82,1.0
1292,11/29/2017,58.3,56.75,"5,293.1","5,205.0",58.3,56.75,"1,300.40","1,285.10",58.3,56.75,1.0
1293,11/28/2017,58.11,57.42,"5,230.9","5,165.5",58.11,57.42,"1,298.50","1,291.90",58.11,57.42,1.0
1294,11/27/2017,58.99,57.55,"5,198.4","5,014.4",58.99,57.55,"1,300.70","1,288.50",58.99,57.55,1.0
1295,11/24/2017,59.05,57.75,"5,168.0","4,964.2",59.05,57.75,"1,295.00","1,287.20",59.05,57.75,1.0
1296,11/23/2017,58.58,57.76,"5,153.5","5,010.7",58.58,57.76,"1,293.30","1,285.10",58.58,57.76,1.0
1297,11/22/2017,58.15,57.03,"5,093.4","5,011.6",58.15,57.03,"1,295.70","1,280.80",58.15,57.03,1.0
1298,11/21/2017,57.22,56.32,"5,080.5","4,889.2",57.22,56.32,"1,286.00","1,278.20",57.22,56.32,1.0
1299,11/20/2017,56.76,55.57,"5,337.0","4,948.0",56.76,55.57,"1,296.10","1,275.90",56.76,55.57,1.0
1300,11/17/2017,56.68,55.18,"5,404.1","5,142.9",56.68,55.18,"1,298.20","1,279.90",56.68,55.18,1.0
1301,11/16/2017,55.62,54.93,"5,245.9","5,095.2",55.62,54.93,"1,283.00","1,277.00",55.62,54.93,1.0
1302,11/15/2017,55.56,54.88,"5,300.6","5,060.5",55.56,54.88,"1,291.30","1,279.30",55.56,54.88,1.0
1303,11/14/2017,56.77,54.81,"5,219.5","5,033.7",56.77,54.81,"1,285.40","1,273.10",56.77,54.81,1.0
1304,11/13/2017,57.15,56.3,"5,198.4","4,947.9",57.15,56.3,"1,281.00","1,276.30",57.15,56.3,1.0
1305,11/10/2017,57.35,56.55,"5,029.4","4,888.3",57.35,56.55,"1,288.00","1,275.80",57.35,56.55,1.0
1306,11/09/2017,57.53,56.69,"5,042.5","4,789.2",57.53,56.69,"1,290.00","1,284.30",57.53,56.69,1.0
1307,11/08/2017,57.92,56.41,"5,278.4","4,814.0",57.92,56.41,"1,287.70","1,276.10",57.92,56.41,1.0
1308,11/07/2017,57.69,56.83,"4,899.6","4,143.5",57.69,56.83,"1,282.70","1,274.50",57.69,56.83,1.0
1309,11/06/2017,57.61,55.66,"4,159.1","4,076.8",57.61,55.66,"1,285.50","1,271.10",57.61,55.66,1.0
1310,11/03/2017,55.76,54.4,"4,121.9","4,082.2",55.76,54.4,"1,282.60","1,268.60",55.76,54.4,1.0
1311,11/02/2017,54.84,53.99,"4,138.1","4,057.1",54.84,53.99,"1,285.80","1,278.10",54.84,53.99,1.0
1312,11/01/2017,55.22,53.89,"4,123.1","4,022.6",55.22,53.89,"1,280.80","1,271.60",55.22,53.89,1.0
1313,10/31/2017,54.85,53.93,"4,041.7","4,008.4",54.85,53.93,"1,275.10","1,270.80",54.85,53.93,1.0
1314,10/30/2017,54.46,53.75,"4,043.3","3,936.2",54.46,53.75,"1,279.80","1,279.80",54.46,53.75,1.0
1315,10/27/2017,54.2,52.25,"3,950.7","3,899.9",54.2,52.25,"1,275.20","1,263.80",54.2,52.25,1.0
1316,10/26/2017,52.86,51.91,"4,000.5","3,897.9",52.86,51.91,"1,283.80","1,266.40",52.86,51.91,1.0
1317,10/25/2017,52.57,51.89,"4,005.7","3,967.0",52.57,51.89,"1,281.30","1,272.00",52.57,51.89,1.0
1318,10/24/2017,52.62,51.55,"4,018.2","3,980.8",52.62,51.55,"1,285.30","1,274.80",52.62,51.55,1.0
1319,10/23/2017,52.3,51.68,"4,005.7","3,971.8",52.3,51.68,"1,284.70","1,273.60",52.3,51.68,1.0
1320,10/20/2017,51.73,50.7,"4,064.0","3,923.8",51.73,50.7,"1,292.90","1,279.30",51.73,50.7,1.0
1321,10/19/2017,52.17,51.07,"4,050.0","3,985.3",52.17,51.07,"1,292.80","1,277.60",52.17,51.07,1.0
1322,10/18/2017,52.33,51.69,"4,029.9","3,972.4",52.33,51.69,"1,290.80","1,278.60",52.33,51.69,1.0
1323,10/17/2017,52.25,51.21,"4,032.3","3,958.5",52.25,51.21,"1,298.40","1,283.20",52.25,51.21,1.0
1324,10/16/2017,52.37,51.35,"4,009.8","3,956.3",52.37,51.35,"1,308.40","1,292.50",52.37,51.35,1.0
1325,10/13/2017,51.72,50.7,"4,050.6","3,923.7",51.72,50.7,"1,306.40","1,292.90",51.72,50.7,1.0
1326,10/12/2017,51.13,50.15,"3,935.7","3,874.8",51.13,50.15,"1,299.80","1,291.80",51.13,50.15,1.0
1327,10/11/2017,51.42,50.61,"3,914.7","3,828.4",51.42,50.61,"1,295.90","1,286.80",51.42,50.61,1.0
1328,10/10/2017,51.06,49.54,"3,894.7","3,847.4",51.06,49.54,"1,296.70","1,284.60",51.06,49.54,1.0
1329,10/09/2017,49.79,49.13,"3,900.1","3,817.1",49.79,49.13,"1,288.00","1,277.70",49.79,49.13,1.0
1330,10/06/2017,50.82,49.1,"3,935.5","3,842.4",50.82,49.1,"1,279.20","1,262.80",50.82,49.1,1.0
1331,10/05/2017,51.22,49.85,"3,944.5","3,889.2",51.22,49.85,"1,281.60","1,268.50",51.22,49.85,1.0
1332,10/04/2017,50.67,49.76,"3,964.0","3,859.7",50.67,49.76,"1,285.00","1,273.10",50.67,49.76,1.0
1333,10/03/2017,50.73,50.14,"3,929.0","3,810.7",50.73,50.14,"1,277.40","1,271.00",50.73,50.14,1.0
1334,10/02/2017,51.71,50.07,"3,907.4","3,847.9",51.71,50.07,"1,282.80","1,272.00",51.71,50.07,1.0
1335,09/29/2017,51.77,51.25,"3,887.3","3,816.7",51.77,51.25,"1,293.20","1,278.20",51.77,51.25,1.0
1336,09/28/2017,52.86,51.22,"3,873.2","3,705.7",52.86,51.22,"1,291.60","1,280.40",52.86,51.22,1.0
1337,09/27/2017,52.34,51.63,"3,828.4","3,681.8",52.34,51.63,"1,296.60","1,282.10",52.34,51.63,1.0
1338,09/26/2017,52.43,51.43,"3,836.6","3,789.7",52.43,51.43,"1,313.90","1,294.00",52.43,51.43,1.0
1339,09/25/2017,52.28,50.39,"3,843.2","3,783.6",52.28,50.39,"1,311.40","1,291.80",52.28,50.39,1.0
1340,09/22/2017,50.78,50.29,"3,855.8","3,816.4",50.78,50.29,"1,298.60","1,291.90",50.78,50.29,1.0
1341,09/21/2017,50.81,50.07,"3,883.7","3,783.3",50.81,50.07,"1,302.00","1,289.00",50.81,50.07,1.0
1342,09/20/2017,50.65,49.75,"3,836.4","3,701.9",50.65,49.75,"1,316.50","1,297.80",50.65,49.75,1.0
1343,09/19/2017,50.42,49.33,"3,845.5","3,775.0",50.42,49.33,"1,312.20","1,306.90",50.42,49.33,1.0
1344,09/18/2017,50.33,49.19,"3,870.7","3,753.8",50.33,49.19,"1,320.40","1,307.40",50.33,49.19,1.0
1345,09/15/2017,50.13,49.41,"4,194.2","3,738.7",50.13,49.41,"1,335.00","1,322.10",50.13,49.41,1.0
1346,09/14/2017,50.5,49.15,"4,152.6","3,939.4",50.5,49.15,"1,330.00","1,317.80",50.5,49.15,1.0
1347,09/13/2017,49.4,48.12,"3,983.1","3,931.7",49.4,48.12,"1,334.90","1,322.30",49.4,48.12,1.0
1348,09/12/2017,48.44,47.73,"4,011.5","3,909.2",48.44,47.73,"1,330.70","1,324.40",48.44,47.73,1.0
1349,09/11/2017,48.27,47.0,"3,983.6","3,881.2",48.27,47.0,"1,346.00","1,328.80",48.27,47.0,1.0
1350,09/08/2017,49.26,47.27,"3,993.8","3,863.7",49.26,47.27,"1,359.00","1,346.80",49.26,47.27,1.0
1351,09/07/2017,49.33,48.63,"3,903.7","3,655.1",49.33,48.63,"1,352.50","1,337.80",49.33,48.63,1.0
1352,09/06/2017,49.42,48.52,"3,689.9","3,607.9",49.42,48.52,"1,345.10","1,335.60",49.42,48.52,1.0
1353,09/05/2017,48.98,47.15,"3,641.9","3,599.7",48.98,47.15,"1,347.30","1,330.40",48.98,47.15,1.0
1354,09/04/2017,47.66,47.16,"3,648.3","3,581.4",47.66,47.16,"1,349.70","1,331.10",47.66,47.16,1.0
1355,09/01/2017,47.35,46.56,"3,663.5","3,599.2",47.35,46.56,"1,329.00","1,327.00",47.35,46.56,1.0
1356,08/31/2017,47.47,45.58,"3,656.4","3,594.4",47.47,45.58,"1,315.10","1,314.50",47.47,45.58,1.0
1357,08/30/2017,46.72,45.84,"3,681.1","3,623.8",46.72,45.84,"1,312.30","1,312.30",46.72,45.84,1.0
1358,08/29/2017,46.96,45.76,"3,680.6","3,617.1",46.96,45.76,"1,328.20","1,306.90",46.96,45.76,1.0
1359,08/28/2017,48.2,46.15,"3,675.3","3,633.2",48.2,46.15,"1,314.00","1,294.00",48.2,46.15,1.0
1360,08/25/2017,47.91,47.39,"3,721.1","3,382.5",47.91,47.39,"1,297.70","1,277.00",47.91,47.39,1.0
1361,08/24/2017,48.43,47.06,"3,421.8","3,390.3",48.43,47.06,"1,293.00","1,286.10",48.43,47.06,1.0
1362,08/23/2017,48.5,47.53,"3,478.0","3,383.9",48.5,47.53,"1,293.70","1,284.70",48.5,47.53,1.0
1363,08/22/2017,48.03,47.2,"3,485.9","3,450.3",48.03,47.2,"1,294.00","1,283.80",48.03,47.2,1.0
1364,08/21/2017,48.75,47.03,"3,479.7","3,437.1",48.75,47.03,"1,296.00","1,282.90",48.75,47.03,1.0
1365,08/18/2017,48.74,46.78,"3,507.8","3,431.3",48.74,46.78,"1,303.50","1,285.70",48.74,46.78,1.0
1366,08/17/2017,47.19,46.46,"3,514.5","3,447.8",47.19,46.46,"1,292.50","1,283.20",47.19,46.46,1.0
1367,08/16/2017,47.99,46.67,"3,485.7","3,415.3",47.99,46.67,"1,286.10","1,270.00",47.99,46.67,1.0
1368,08/15/2017,47.9,47.02,"3,484.7","3,427.0",47.9,47.02,"1,284.20","1,269.40",47.9,47.02,1.0
1369,08/14/2017,49.16,47.43,"3,479.0","3,394.2",49.16,47.43,"1,293.00","1,280.90",49.16,47.43,1.0
1370,08/11/2017,48.98,47.98,"3,450.1","3,368.2",48.98,47.98,"1,294.60","1,283.50",48.98,47.98,1.0
1371,08/10/2017,50.22,48.35,"3,561.2","3,395.7",50.22,48.35,"1,290.40","1,277.20",50.22,48.35,1.0
1372,08/09/2017,49.72,48.9,"3,583.2","3,509.2",49.72,48.9,"1,281.20","1,262.70",49.72,48.9,1.0
1373,08/08/2017,49.79,48.86,"3,652.5","3,556.1",49.79,48.86,"1,267.70","1,254.00",49.79,48.86,1.0
1374,08/07/2017,49.73,48.54,"3,582.6","3,542.2",49.73,48.54,"1,262.40","1,258.10",49.73,48.54,1.0
1375,08/04/2017,49.64,48.5,"3,587.0","3,539.7",49.64,48.5,"1,273.00","1,256.90",49.64,48.5,1.0
1376,08/03/2017,49.96,48.78,"3,608.3","3,532.8",49.96,48.78,"1,273.70","1,259.70",49.96,48.78,1.0
1377,08/02/2017,49.65,48.55,"3,607.9","3,465.2",49.65,48.55,"1,275.60","1,265.80",49.65,48.55,1.0
1378,08/01/2017,50.43,48.37,"3,561.4","3,505.4",50.43,48.37,"1,276.90","1,265.20",50.43,48.37,1.0
1379,07/31/2017,50.41,49.18,"3,699.1","3,503.9",50.41,49.18,"1,273.90","1,268.40",50.41,49.18,1.0
1380,07/28/2017,49.81,48.86,"3,715.2","3,604.1",49.81,48.86,"1,273.70","1,260.30",49.81,48.86,1.0
1381,07/27/2017,49.24,48.25,"3,627.9","3,575.7",49.24,48.25,"1,266.20","1,255.50",49.24,48.25,1.0
1382,07/26/2017,48.87,47.86,"3,636.7","3,554.8",48.87,47.86,"1,264.70","1,244.80",48.87,47.86,1.0
1383,07/25/2017,48.66,46.38,"3,644.1","3,561.4",48.66,46.38,"1,259.00","1,250.40",48.66,46.38,1.0
1384,07/24/2017,46.53,45.4,"3,660.8","3,545.7",46.53,45.4,"1,259.60","1,253.10",46.53,45.4,1.0
1385,07/21/2017,47.21,45.54,"3,672.0","3,490.4",47.21,45.54,"1,256.30","1,244.40",47.21,45.54,1.0
1386,07/20/2017,47.55,46.66,"3,617.6","3,473.2",47.55,46.66,"1,248.20","1,236.00",47.55,46.66,1.0
1387,07/19/2017,47.26,46.14,"3,633.9","3,561.3",47.26,46.14,"1,244.40","1,237.50",47.26,46.14,1.0
1388,07/18/2017,46.92,45.81,"3,655.7","3,563.1",46.92,45.81,"1,245.10","1,234.80",46.92,45.81,1.0
1389,07/17/2017,46.88,45.89,"4,007.7","3,562.1",46.88,45.89,"1,236.80","1,230.60",46.88,45.89,1.0
1390,07/14/2017,46.74,45.8,"4,014.2","3,957.5",46.74,45.8,"1,234.00","1,216.80",46.74,45.8,1.0
1391,07/13/2017,46.28,44.99,"4,070.5","3,943.1",46.28,44.99,"1,224.60","1,217.40",46.28,44.99,1.0
1392,07/12/2017,46.48,45.11,"4,028.0","3,945.5",46.48,45.11,"1,226.00","1,215.80",46.48,45.11,1.0
1393,07/11/2017,45.81,43.83,"4,034.1","3,758.5",45.81,43.83,"1,218.20","1,209.60",45.81,43.83,1.0
1394,07/10/2017,44.84,43.65,"3,846.7","3,769.0",44.84,43.65,"1,216.00","1,205.90",44.84,43.65,1.0
1395,07/07/2017,45.42,43.78,"3,823.9","3,720.0",45.42,43.78,"1,228.90","1,209.80",45.42,43.78,1.0
1396,07/06/2017,46.53,45.18,"3,875.8","3,753.0",46.53,45.18,"1,229.00","1,224.20",46.53,45.18,1.0
1397,07/05/2017,47.32,44.51,"3,894.8","3,768.1",47.32,44.51,"1,230.00","1,218.30",47.32,44.51,1.0
1398,07/04/2017,47.31,46.74,"3,814.3","3,664.4",47.31,46.74,"1,228.40","1,216.50",47.31,46.74,1.0
1399,07/03/2017,47.1,45.92,"3,819.6","3,658.8",47.1,45.92,"1,244.40","1,220.20",47.1,45.92,1.0
1400,06/30/2017,46.35,44.88,"3,837.7","3,682.5",46.35,44.88,"1,245.00","1,242.70",46.35,44.88,1.0
1401,06/29/2017,45.45,44.65,"3,899.6","3,696.0",45.45,44.65,"1,247.60","1,247.60",45.45,44.65,1.0
1402,06/28/2017,44.9,43.67,"3,900.3","3,565.5",44.9,43.67,"1,255.70","1,246.70",44.9,43.67,1.0
1403,06/27/2017,44.44,43.32,"3,822.6","3,560.8",44.44,43.32,"1,253.80","1,241.80",44.44,43.32,1.0
1404,06/26/2017,43.65,42.63,"3,841.9","3,680.3",43.65,42.63,"1,259.00","1,236.50",43.65,42.63,1.0
1405,06/23/2017,43.2,42.53,"4,030.7","3,676.5",43.2,42.53,"1,260.00","1,250.60",43.2,42.53,1.0
1406,06/22/2017,43.32,42.26,"4,208.2","3,941.9",43.32,42.26,"1,256.00","1,246.40",43.32,42.26,1.0
1407,06/21/2017,44.2,42.05,"4,037.1","3,904.6",44.2,42.05,"1,248.80","1,241.70",44.2,42.05,1.0
1408,06/20/2017,44.4,42.75,"3,977.2","3,803.7",44.4,42.75,"1,249.40","1,242.40",44.4,42.75,1.0
1409,06/19/2017,45.06,44.05,"4,153.1","3,786.9",45.06,44.05,"1,257.30","1,244.30",45.06,44.05,1.0
1410,06/16/2017,44.94,44.24,"4,140.3","3,665.8",44.94,44.24,"1,258.60","1,253.20",44.94,44.24,1.0
1411,06/15/2017,44.81,44.22,"3,924.7","3,647.5",44.81,44.22,"1,268.50","1,252.70",44.81,44.22,1.0
1412,06/14/2017,46.49,44.54,"3,683.1","3,456.9",46.49,44.54,"1,284.20","1,259.00",46.49,44.54,1.0
1413,06/13/2017,46.57,45.56,"3,597.4","3,243.1",46.57,45.56,"1,271.00","1,260.50",46.57,45.56,1.0
1414,06/12/2017,46.71,45.66,"3,305.0","3,225.9",46.71,45.66,"1,272.40","1,265.60",46.71,45.66,1.0
1415,06/09/2017,46.18,45.27,"3,282.3","3,177.0",46.18,45.27,"1,284.60","1,266.70",46.18,45.27,1.0
1416,06/08/2017,46.18,45.2,"3,336.6","3,199.1",46.18,45.2,"1,291.50","1,273.50",46.18,45.2,1.0
1417,06/07/2017,48.23,45.65,"3,474.4","3,284.8",48.23,45.65,"1,297.60","1,285.00",48.23,45.65,1.0
1418,06/06/2017,48.4,46.94,"3,510.2","3,379.4",48.4,46.94,"1,298.80","1,282.10",48.4,46.94,1.0
1419,06/05/2017,48.42,46.86,"3,485.9","3,349.9",48.42,46.86,"1,286.00","1,280.20",48.42,46.86,1.0
1420,06/02/2017,48.19,46.74,"3,622.4","3,412.7",48.19,46.74,"1,282.20","1,261.30",48.19,46.74,1.0
1421,06/01/2017,49.17,47.9,"3,677.6","3,424.2",49.17,47.9,"1,272.80","1,263.70",49.17,47.9,1.0
1422,05/31/2017,49.71,47.73,"3,507.7","3,302.9",49.71,47.73,"1,276.80","1,262.00",49.71,47.73,1.0
1423,05/30/2017,50.28,49.03,"3,626.6","3,251.8",50.28,49.03,"1,273.40","1,261.80",50.28,49.03,1.0
1424,05/29/2017,50.29,49.52,"3,887.2","3,505.7",50.29,49.52,"1,273.40","1,261.80",50.29,49.52,1.0
1425,05/26/2017,49.94,48.18,"4,082.9","3,809.3",49.94,48.18,"1,271.00","1,254.50",49.94,48.18,1.0
1426,05/25/2017,52.0,48.45,"4,177.0","3,839.9",52.0,48.45,"1,261.00","1,255.10",52.0,48.45,1.0
1427,05/24/2017,51.88,51.03,"4,316.1","4,105.3",51.88,51.03,"1,260.00","1,249.80",51.88,51.03,1.0
1428,05/23/2017,51.79,50.57,"4,299.1","3,967.1",51.79,50.57,"1,265.10","1,252.30",51.79,50.57,1.0
1429,05/22/2017,51.06,50.44,"4,340.6","3,954.5",51.06,50.44,"1,263.30","1,253.30",51.06,50.44,1.0
1430,05/19/2017,50.53,49.28,"4,440.1","4,140.6",50.53,49.28,"1,257.80","1,248.50",50.53,49.28,1.0
1431,05/18/2017,49.6,48.05,"4,391.8","3,866.4",49.6,48.05,"1,266.70","1,248.00",49.6,48.05,1.0
1432,05/17/2017,49.5,48.03,"3,920.6","3,687.8",49.5,48.03,"1,262.00","1,238.40",49.5,48.03,1.0
1433,05/16/2017,49.38,48.17,"4,179.0","3,679.8",49.38,48.17,"1,240.00","1,232.10",49.38,48.17,1.0
1434,05/15/2017,49.66,47.75,"4,198.4","3,634.2",49.66,47.75,"1,238.80","1,229.90",49.66,47.75,1.0
1435,05/12/2017,48.07,47.35,"4,494.6","3,821.5",48.07,47.35,"1,232.90","1,226.40",48.07,47.35,1.0
1436,05/11/2017,48.22,47.34,"4,455.6","4,223.7",48.22,47.34,"1,229.00","1,220.10",48.22,47.34,1.0
1437,05/10/2017,47.78,46.01,"4,695.7","4,346.7",47.78,46.01,"1,227.20","1,219.40",47.78,46.01,1.0
1438,05/09/2017,46.78,45.53,"4,743.7","4,393.0",46.78,45.53,"1,228.90","1,216.00",46.78,45.53,1.0
1439,05/08/2017,46.98,45.73,"5,013.4","4,272.3",46.98,45.73,"1,238.00","1,223.90",46.98,45.73,1.0
1440,05/05/2017,46.68,43.76,"5,662.5","4,831.1",46.68,43.76,"1,236.80","1,228.30",46.68,43.76,1.0
1441,05/04/2017,47.75,45.29,"5,727.9","5,615.5",47.75,45.29,"1,242.80","1,228.10",47.75,45.29,1.0
1442,05/03/2017,48.23,47.3,"5,645.5","5,561.4",48.23,47.3,"1,255.20","1,239.30",48.23,47.3,1.0
1443,05/02/2017,49.28,47.35,"5,747.7","5,539.7",49.28,47.35,"1,259.50","1,254.70",49.28,47.35,1.0
1444,05/01/2017,49.32,48.59,"5,878.5","5,384.1",49.32,48.59,"1,267.70","1,257.00",49.32,48.59,1.0
1445,04/28/2017,49.76,48.8,"6,453.3","5,619.2",49.76,48.8,"1,270.50","1,267.30",49.76,48.8,1.0
1446,04/27/2017,49.43,48.2,"6,466.8","6,386.7",49.43,48.2,"1,267.60","1,267.60",49.43,48.2,1.0
1447,04/26/2017,50.2,48.94,"6,475.9","6,409.4",50.2,48.94,"1,272.80","1,260.70",50.2,48.94,1.0
1448,04/25/2017,49.83,48.87,"6,451.7","6,359.0",49.83,48.87,"1,279.90","1,262.80",49.83,48.87,1.0
1449,04/24/2017,50.22,49.03,"6,461.7","6,411.7",50.22,49.03,"1,280.00","1,266.00",50.22,49.03,1.0
1450,04/21/2017,50.93,49.2,"6,496.1","6,390.0",50.93,49.2,"1,290.10","1,280.00",50.93,49.2,1.0
1451,04/20/2017,50.97,50.18,"6,577.3","6,466.3",50.97,50.18,"1,285.20","1,278.00",50.97,50.18,1.0
1452,04/19/2017,52.65,50.09,"6,594.3","6,502.0",52.65,50.09,"1,292.70","1,275.40",52.65,50.09,1.0
1453,04/18/2017,52.85,52.1,"6,509.6","6,441.6",52.85,52.1,"1,294.40","1,280.60",52.85,52.1,1.0
1454,04/17/2017,53.21,52.55,"6,489.2","6,431.7",53.21,52.55,"1,297.40","1,283.10",53.21,52.55,1.0
1455,04/13/2017,53.39,52.82,"6,508.9","6,359.7",53.39,52.82,"1,290.70","1,283.80",53.39,52.82,1.0
1456,04/12/2017,53.76,52.71,"6,429.5","6,346.2",53.76,52.71,"1,289.00","1,273.80",53.76,52.71,1.0
1457,04/11/2017,53.45,52.7,"6,444.3","6,390.9",53.45,52.7,"1,277.40","1,254.70",53.45,52.7,1.0
1458,04/10/2017,53.18,52.29,"6,421.8","6,354.2",53.18,52.29,"1,258.90","1,248.20",53.18,52.29,1.0
1459,04/07/2017,52.94,51.49,"6,405.7","6,257.8",52.94,51.49,"1,273.30","1,252.40",52.94,51.49,1.0
1460,04/06/2017,51.82,50.77,"6,469.9","6,316.5",51.82,50.77,"1,260.90","1,251.30",51.82,50.77,1.0
1461,04/05/2017,51.88,50.74,"6,498.4","6,310.5",51.88,50.74,"1,259.30","1,245.40",51.88,50.74,1.0
1462,04/04/2017,51.3,49.88,"6,502.2","6,461.2",51.3,49.88,"1,263.70","1,255.50",51.3,49.88,1.0
1463,04/03/2017,50.83,50.12,"6,534.0","6,473.7",50.83,50.12,"1,255.90","1,246.40",50.83,50.12,1.0
1464,03/31/2017,50.85,49.9,"6,570.5","6,498.5",50.85,49.9,"1,252.80","1,241.50",50.85,49.9,1.0
1465,03/30/2017,50.47,49.27,"6,544.8","6,491.5",50.47,49.27,"1,256.50","1,244.20",50.47,49.27,1.0
1466,03/29/2017,49.63,48.38,"6,593.8","6,522.6",49.63,48.38,"1,255.90","1,248.70",49.63,48.38,1.0
1467,03/28/2017,48.74,47.8,"6,573.6","6,500.5",48.74,47.8,"1,259.80","1,249.00",48.74,47.8,1.0
