tanggal,snp500_high,snp500_low,bitcoin_high,bitcoin_low,oil_high,oil_low,gold_high,gold_low,euro_to_usd_rate,us_interest_rate
2017-02-21,2366.71,2354.91,3626.6,3251.8,54.68,53.35,1240.2,1226.8,10.537,1
2017-02-22,2365.13,2358.34,3507.7,3302.9,54.6,53.35,1241.9,1231.5,10.556,1
2017-02-23,2368.26,2355.09,3677.6,3424.2,54.94,53.87,1252.2,1236.4,10.581,1
2017-02-24,2367.34,2352.87,3622.4,3412.7,54.51,53.76,1261.2,1248.8,10.563,1
2017-02-27,2371.54,2361.87,3485.9,3349.9,54.61,53.94,1260.4,1260.4,10.587,1
2017-02-28,2367.79,2358.96,3510.2,3379.4,54.23,53.18,1258.4,1252.9,10.577,1
2017-03-01,2400.98,2380.13,3474.4,3284.8,54.44,53.63,1252.7,1240.2,10.547,1
2017-03-02,2394.75,2380.17,3336.6,3199.1,53.8,52.54,1249.4,1234.2,10.507,1
2017-03-03,2383.89,2375.39,3282.3,3177,53.39,52.55,1237.9,1224.9,10.623,1
2017-03-06,2378.8,2367.98,3305,3225.9,53.56,52.76,1236.4,1227.1,10.581,1
2017-03-07,2375.12,2365.51,3597.4,3243.1,53.8,52.71,1227.1,1215.6,10.566,1
2017-03-08,2373.09,2361.01,3683.1,3456.9,52.92,50.05,1219,1208.4,10.541,1
2017-03-09,2369.08,2354.54,3924.7,3647.5,50.84,48.59,1209.3,1201.5,10.577,1
2017-03-10,2376.86,2363.04,4140.3,3665.8,50.11,48.31,1206.4,1197.2,10.672,1
2017-03-13,2374.42,2368.52,4153.1,3786.9,48.68,47.9,1211.6,1204.6,10.654,1
2017-03-14,2368.55,2358.18,3977.2,3803.7,48.79,47.09,1208.5,1198.6,10.604,1
2017-03-15,2390.01,2368.94,4037.1,3904.6,49.04,48.16,1223,1198.3,10.735,1
2017-03-16,2388.1,2377.18,4208.2,3941.9,49.62,48.45,1234,1220,10.766,1
2017-03-17,2385.71,2377.64,4030.7,3676.5,49.2,48.6,1232.7,1225.8,10.738,1
2017-03-20,2379.55,2369.66,3841.9,3680.3,48.74,47.84,1236.2,1231.6,10.739,1
2017-03-21,2381.93,2341.9,3822.6,3560.8,48.73,47.23,1248.8,1228.4,10.811,1
2017-03-22,2351.81,2336.45,3900.3,3565.5,48.32,47.01,1252.5,1246,10.797,1
2017-03-23,2358.92,2342.13,3899.6,3696,48.48,47.58,1254.5,1244.3,10.783,1
2017-03-24,2356.22,2335.74,3837.7,3682.5,48.2,47.54,1252.5,1242.5,10.799,1
2017-03-27,2344.9,2322.25,3819.6,3658.8,48.28,47.08,1262.4,1247.7,10.865,1
2017-03-28,2363.78,2337.63,3814.3,3664.4,48.74,47.8,1259.8,1249,10.813,1
2017-03-29,2363.36,2352.94,3894.8,3768.1,49.63,48.38,1255.9,1248.7,10.767,1
2017-03-30,2370.42,2358.58,3875.8,3753,50.47,49.27,1256.5,1244.2,10.675,1
2017-03-31,2370.35,2362.6,3823.9,3720,50.85,49.9,1252.8,1241.5,10.652,1
2017-04-03,2365.87,2344.73,3846.7,3769,50.83,50.12,1255.9,1246.4,10.671,1
2017-04-04,2360.53,2350.72,4034.1,3758.5,51.3,49.88,1263.7,1255.5,10.673,1
2017-04-05,2378.36,2350.52,4028,3945.5,51.88,50.74,1259.3,1245.4,10.663,1
2017-04-06,2364.16,2348.9,4070.5,3943.1,51.82,50.77,1260.9,1251.3,10.644,1
2017-04-07,2363.76,2350.74,4014.2,3957.5,52.94,51.49,1273.3,1252.4,1.059,1
2017-04-10,2366.37,2351.5,4007.7,3562.1,53.18,52.29,1258.9,1248.2,10.596,1
2017-04-11,2355.22,2337.25,3655.7,3563.1,53.45,52.7,1277.4,1254.7,10.602,1
2017-04-12,2352.72,2341.18,3633.9,3561.3,53.76,52.71,1289,1273.8,10.666,1
2017-04-13,2348.26,2328.95,3617.6,3473.2,53.39,52.82,1290.7,1283.8,10.614,1
2017-04-17,2349.14,2332.51,3672,3490.4,53.21,52.55,1297.4,1283.1,10.644,1
2017-04-18,2348.35,2334.54,3660.8,3545.7,52.85,52.1,1294.4,1280.6,10.734,1
2017-04-19,2352.63,2335.05,3644.1,3561.4,52.65,50.09,1292.7,1275.4,10.711,1
2017-04-20,2361.37,2340.91,3636.7,3554.8,50.97,50.18,1285.2,1278,10.717,1
2017-04-21,2356.18,2344.51,3627.9,3575.7,50.93,49.2,1290.1,1280,10.728,1
2017-04-24,2376.98,2369.19,3715.2,3604.1,50.22,49.03,1280,1266,10.867,1
2017-04-25,2392.48,2381.15,3699.1,3503.9,49.83,48.87,1279.9,1262.8,10.926,1
2017-04-26,2398.16,2386.76,3561.4,3505.4,50.2,48.94,1272.8,1260.7,10.903,1
2017-04-27,2392.1,2382.68,3607.9,3465.2,49.43,48.2,1267.6,1267.6,10.873,1
2017-04-28,2393.68,2382.36,3608.3,3532.8,49.76,48.8,1270.5,1267.3,10.897,1
2017-05-01,2394.49,2384.83,3587,3539.7,49.32,48.59,1267.7,1257,10.899,1
2017-05-02,2392.93,2385.82,3582.6,3542.2,49.28,47.35,1259.5,1254.7,1.093,1
2017-05-03,2389.82,2379.75,3652.5,3556.1,48.23,47.3,1255.2,1239.3,10.885,1
2017-05-04,2391.43,2380.35,3583.2,3509.2,47.75,45.29,1242.8,1228.1,10.985,1
2017-05-05,2399.29,2389.38,3561.2,3395.7,46.68,43.76,1236.8,1228.3,10.998,1
2017-05-08,2401.36,2393.92,3450.1,3368.2,46.98,45.73,1238,1223.9,10.924,1
2017-05-09,2403.87,2392.44,3479,3394.2,46.78,45.53,1228.9,1216,10.873,1
2017-05-10,2399.74,2392.79,3484.7,3427,47.78,46.01,1227.2,1219.4,10.868,1
2017-05-11,2395.72,2381.74,3485.7,3415.3,48.22,47.34,1229,1220.1,10.861,1
2017-05-12,2392.44,2387.19,3514.5,3447.8,48.07,47.35,1232.9,1226.4,10.931,1
2017-05-15,2404.05,2393.94,3507.8,3431.3,49.66,47.75,1238.8,1229.9,10.975,1
2017-05-16,2405.77,2396.05,3479.7,3437.1,49.38,48.17,1240,1232.1,11.082,1
2017-05-17,2384.87,2356.21,3485.9,3450.3,49.5,48.03,1262,1238.4,11.159,1
2017-05-18,2375.74,2352.72,3478,3383.9,49.6,48.05,1266.7,1248,11.103,1
2017-05-19,2389.06,2370.43,3421.8,3390.3,50.53,49.28,1257.8,1248.5,11.207,1
2017-05-22,2395.46,2386.92,3721.1,3382.5,51.06,50.44,1263.3,1253.3,11.238,1
2017-05-23,2400.85,2393.88,3675.3,3633.2,51.79,50.57,1265.1,1252.3,11.183,1
2017-05-24,2405.58,2397.99,3680.6,3617.1,51.88,51.03,1260,1249.8,11.219,1
2017-05-25,2418.71,2408.01,3681.1,3623.8,52,48.45,1261,1255.1,1.121,1
2017-05-26,2416.68,2412.2,3656.4,3594.4,49.94,48.18,1271,1254.5,11.183,1
2017-05-30,2415.26,2409.43,3663.5,3599.2,50.28,49.03,1273.4,1261.8,11.185,1
2017-05-31,2415.99,2403.59,3624.5,3580.2,49.71,47.73,1276.8,1262,11.244,1
2017-06-01,2430.06,2413.54,3648.3,3581.4,49.17,47.9,1272.8,1263.7,11.213,1
2017-06-02,2440.23,2427.71,3641.9,3599.7,48.19,46.74,1282.2,1261.3,11.282,1
2017-06-05,2439.55,2434.32,3689.9,3607.9,48.42,46.86,1286,1280.2,11.254,1
2017-06-06,2436.21,2428.12,3903.7,3655.1,48.4,46.94,1298.8,1282.1,11.277,1
2017-06-07,2435.28,2424.75,3993.8,3863.7,48.23,45.65,1297.6,1285,11.257,1
2017-06-08,2439.27,2427.94,3983.6,3881.2,46.18,45.2,1291.5,1273.5,11.214,1
2017-06-09,2446.2,2415.7,4011.5,3909.2,46.18,45.27,1284.6,1266.7,11.195,1
2017-06-12,2430.38,2419.97,3983.1,3931.7,46.71,45.66,1272.4,1265.6,11.203,1
2017-06-13,2441.49,2431.28,4152.6,3939.4,46.57,45.56,1271,1260.5,11.216,1
2017-06-14,2443.75,2428.34,4194.2,3738.7,46.49,44.54,1284.2,1259,11.218,1
2017-06-15,2433.95,2418.53,3870.7,3753.8,44.81,44.22,1268.5,1252.7,11.145,1
2017-06-16,2433.15,2422.88,3845.5,3775,44.94,44.24,1258.6,1253.2,11.197,1
2017-06-19,2453.82,2441.79,3836.4,3701.9,45.06,44.05,1257.3,1244.3,11.149,1
2017-06-20,2450.66,2436.6,3883.7,3783.3,44.4,42.75,1249.4,1242.4,11.134,1
2017-06-21,2442.23,2430.74,3855.8,3816.4,44.2,42.05,1248.8,1241.7,11.168,1
2017-06-22,2441.62,2433.27,3843.2,3783.6,43.32,42.26,1256,1246.4,11.153,1
2017-06-23,2441.4,2431.11,3836.6,3789.7,43.2,42.53,1260,1250.6,11.194,1
2017-06-26,2450.42,2437.03,3828.4,3681.8,43.65,42.63,1259,1236.5,11.182,1
2017-06-27,2440.15,2419.38,3873.2,3705.7,44.44,43.32,1253.8,1241.8,11.339,1
2017-06-28,2442.97,2428.02,3887.3,3816.7,44.9,43.67,1255.7,1246.7,11.378,1
2017-06-29,2442.73,2405.7,3907.4,3847.9,45.45,44.65,1247.6,1247.6,11.441,1
2017-06-30,2432.71,2421.65,3929,3810.7,46.35,44.88,1245,1242.7,11.426,1
2017-07-03,2439.17,2428.69,3964,3859.7,47.1,45.92,1244.4,1220.2,11.364,1
2017-07-05,2434.9,2422.05,3944.5,3889.2,47.32,44.51,1230,1218.3,11.353,1
2017-07-06,2424.28,2407.7,3935.5,3842.4,46.53,45.18,1229,1224.2,11.423,1
2017-07-07,2426.92,2413.52,3900.1,3817.1,45.42,43.78,1228.9,1209.8,11.401,1
2017-07-10,2432,2422.27,3894.7,3847.4,44.84,43.65,1216,1205.9,1.14,1
2017-07-11,2429.3,2412.79,3914.7,3828.4,45.81,43.83,1218.2,1209.6,11.467,1
2017-07-12,2445.76,2435.75,3935.7,3874.8,46.48,45.11,1226,1215.8,11.412,1
2017-07-13,2449.32,2441.69,4050.6,3923.7,46.28,44.99,1224.6,1217.4,11.399,1
2017-07-14,2463.54,2446.69,4009.8,3956.3,46.74,45.8,1234,1216.8,11.469,1
2017-07-17,2462.82,2457.16,4032.3,3958.5,46.88,45.89,1236.8,1230.6,11.479,1
2017-07-18,2460.92,2450.34,4029.9,3972.4,46.92,45.81,1245.1,1234.8,11.555,1
2017-07-19,2473.83,2463.85,4050,3985.3,47.26,46.14,1244.4,1237.5,11.515,1
2017-07-20,2477.62,2468.43,4064,3923.8,47.55,46.66,1248.2,1236,11.631,1
2017-07-21,2472.54,2465.06,4005.7,3971.8,47.21,45.54,1256.3,1244.4,11.663,1
2017-07-24,2473.1,2466.32,4018.2,3980.8,46.53,45.4,1259.6,1253.1,11.642,1
2017-07-25,2481.24,2474.91,4005.7,3967,48.66,46.38,1259,1250.4,11.652,1
2017-07-26,2481.69,2474.94,4000.5,3897.9,48.87,47.86,1264.7,1244.8,11.734,1
2017-07-27,2484.04,2459.93,3950.7,3899.9,49.24,48.25,1266.2,1255.5,11.677,1
2017-07-28,2473.53,2464.66,4043.3,3936.2,49.81,48.86,1273.7,1260.3,11.752,1
2017-07-31,2477.96,2468.53,4041.7,4008.4,50.41,49.18,1273.9,1268.4,11.842,1
2017-08-01,2478.51,2471.14,4123.1,4022.6,50.43,48.37,1276.9,1265.2,11.801,1
2017-08-02,2480.38,2466.48,4138.1,4057.1,49.65,48.55,1275.6,1265.8,11.856,1
2017-08-03,2476.03,2468.85,4121.9,4082.2,49.96,48.78,1273.7,1259.7,1.187,1
2017-08-04,2480,2472.08,4159.1,4076.8,49.64,48.5,1273,1256.9,11.772,1
2017-08-07,2480.95,2475.88,4899.6,4143.5,49.73,48.54,1262.4,1258.1,11.795,1
2017-08-08,2490.87,2470.32,5278.4,4814,49.79,48.86,1267.7,1254,1.175,1
2017-08-09,2474.41,2462.08,5042.5,4789.2,49.72,48.9,1281.2,1262.7,11.759,1
2017-08-10,2465.38,2437.75,5029.4,4888.3,50.22,48.35,1290.4,1277.2,11.772,1
2017-08-11,2448.09,2437.85,5198.4,4947.9,48.98,47.98,1294.6,1283.5,1.182,1
2017-08-14,2468.22,2454.96,5219.5,5033.7,49.16,47.43,1293,1280.9,1.178,1
2017-08-15,2468.9,2461.61,5300.6,5060.5,47.9,47.02,1284.2,1269.4,11.735,1
2017-08-16,2474.93,2463.86,5245.9,5095.2,47.99,46.67,1286.1,1270,1.177,1
2017-08-17,2465.02,2430.01,5404.1,5142.9,47.19,46.46,1292.5,1283.2,11.724,1
2017-08-18,2440.27,2420.69,5337,4948,48.74,46.78,1303.5,1285.7,11.762,1
2017-08-21,2430.58,2417.35,5080.5,4889.2,48.75,47.03,1296,1282.9,11.816,1
2017-08-22,2454.77,2433.67,5093.4,5011.6,48.03,47.2,1294,1283.8,11.762,1
2017-08-23,2448.91,2441.42,5153.5,5010.7,48.5,47.53,1293.7,1284.7,11.808,1
2017-08-24,2450.39,2436.19,5168,4964.2,48.43,47.06,1293,1286.1,11.799,1
2017-08-25,2453.96,2442.22,5198.4,5014.4,47.91,47.39,1297.7,1277,11.926,1
2017-08-28,2449.12,2439.03,5230.9,5165.5,48.2,46.15,1314,1294,11.979,1
2017-08-29,2449.19,2428.2,5293.1,5205,46.96,45.76,1328.2,1306.9,11.972,1
2017-08-30,2460.31,2443.77,5282.4,5192.1,46.72,45.84,1312.3,1312.3,11.883,1
2017-08-31,2475.01,2462.65,5327,5240.2,47.47,45.58,1315.1,1314.5,1.191,1
2017-09-01,2480.38,2473.85,5308.2,5189.8,47.35,46.56,1329,1327,11.859,1
2017-09-05,2471.97,2446.55,5370.2,5170.2,48.98,47.15,1347.3,1330.4,11.914,1
2017-09-06,2469.64,2459.2,5594.4,5291.4,49.42,48.52,1345.1,1335.6,11.917,1
2017-09-07,2468.62,2460.29,5589.6,5346.8,49.33,48.63,1352.5,1337.8,12.023,1
2017-09-08,2467.11,2459.4,5528.2,5137.4,49.26,47.27,1359,1346.8,12.035,1
2017-09-11,2488.95,2474.52,5469.3,5159.3,48.27,47,1346,1328.8,11.953,1
2017-09-12,2496.77,2490.37,5318.1,5225.4,48.44,47.73,1330.7,1324.4,11.967,1
2017-09-13,2498.37,2492.14,5332.5,5234.4,49.4,48.12,1334.9,1322.3,11.886,1
2017-09-14,2498.43,2491.35,5322.9,5188.9,50.5,49.15,1330,1317.8,11.919,1
2017-09-15,2500.23,2493.16,5336.6,5195.9,50.13,49.41,1335,1322.1,11.943,1
2017-09-18,2508.32,2499.92,5396.3,5319.5,50.33,49.19,1320.4,1307.4,11.954,1
2017-09-19,2507.84,2503.19,5530.8,5370,50.42,49.33,1312.2,1306.9,11.994,1
2017-09-20,2508.85,2496.67,5844.2,5478.7,50.65,49.75,1316.5,1297.8,11.893,1
2017-09-21,2507.16,2499,5899.2,5605,50.81,50.07,1302,1289,11.941,1
2017-09-22,2503.47,2496.54,5838.2,5708.2,50.78,50.29,1298.6,1291.9,11.954,1
2017-09-25,2502.54,2488.03,5801.4,5630.5,52.28,50.39,1311.4,1291.8,11.848,1
2017-09-26,2503.51,2495.12,6019.8,5745.5,52.43,51.43,1313.9,1294,11.793,1
2017-09-27,2511.75,2495.91,6011.3,5799.1,52.34,51.63,1296.6,1282.1,11.744,1
2017-09-28,2510.81,2502.93,6206,5990,52.86,51.22,1291.6,1280.4,11.786,1
2017-09-29,2519.44,2507.99,6466.6,6157.8,51.77,51.25,1293.2,1278.2,11.814,1
2017-10-02,2529.23,2520.4,7373.8,6386.5,51.71,50.07,1282.8,1272,11.732,1
2017-10-03,2535.13,2528.85,7518.9,6802.6,50.73,50.14,1277.4,1271,11.744,1
2017-10-04,2540.53,2531.8,8058.3,6893.1,50.67,49.76,1285,1273.1,11.759,1
2017-10-05,2552.51,2540.02,8323.9,7674,51.22,49.85,1281.6,1268.5,11.711,1
2017-10-06,2549.41,2543.79,8225.3,7856.5,50.82,49.1,1279.2,1262.8,11.734,1
2017-10-09,2551.82,2541.6,8293.3,7720.4,49.79,49.13,1288,1277.7,1.174,1
